SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.045604679,47,0,1.4127594159999999,1300.0,7,0,1,0,0.0
1,0.144294381,60,0,0.044836562999999996,3456.0,3,0,0,1,0.0
0,0.940930681,49,0,0.25469775899999997,4416.0,6,0,0,0,0.0
0,0.027779954,55,0,0.300690592,8832.0,9,0,2,0,1.0
0,0.018910691,63,0,0.047125559000000004,9166.0,11,0,0,0,0.0
0,0.139291603,61,1,0.594110537,9100.0,22,0,2,0,0.0
0,0.9999998999999999,31,0,0.0,0.0,0,0,0,0,0.0
1,0.903494413,50,1,0.552823561,3700.0,12,0,1,0,0.0
0,0.0,57,0,0.019025349,18816.0,3,0,0,0,0.0
0,0.0,27,0,1.166013072,764.0,4,0,0,0,0.0
0,0.01384373,31,0,0.449173919,15857.0,32,0,5,0,1.0
0,0.077994968,41,0,0.347275454,6000.0,4,0,2,0,0.0
0,0.022144177999999997,58,0,0.60689885,6000.0,10,0,1,0,0.0
1,0.187266409,50,0,1.4856762159999999,1500.0,15,0,1,0,1.0
0,0.041935227,46,0,4.4047936089999995,750.0,5,0,2,0,3.0
1,1.0184795,61,3,0.932115527,4050.0,16,0,2,1,1.0
1,0.9999998999999999,26,0,0.11991971900000001,1992.0,2,2,0,0,0.0
0,0.6662782270000001,73,0,0.24051593300000002,2635.0,3,0,0,0,0.0
1,0.9999998999999999,22,98,0.0,800.0,0,98,0,98,0.0
0,0.06389252,46,0,1.002514669,1192.0,9,0,1,0,3.0
0,0.9999998999999999,41,0,0.003761755,4784.0,0,1,0,0,2.0
0,0.04480254400000001,68,1,0.268635008,13750.0,13,1,3,0,1.0
1,0.8601747820000001,50,2,0.39433062,7125.0,8,13,3,0,1.0
0,0.30259290899999997,30,0,0.532056619,1200.0,7,0,0,0,0.0
1,0.930125868,37,3,0.5990752970000001,9083.0,12,0,2,0,2.0
1,1.107309487,58,1,0.370136187,6167.0,10,0,1,0,1.0
1,0.0,54,1,1.013170273,5314.0,8,0,4,0,0.0
0,0.141041134,49,0,0.938307408,7585.0,16,0,4,0,3.0
0,1.0026664440000002,34,1,0.6093562570000001,2500.0,6,0,0,1,1.0
1,0.892788838,59,2,1.100557585,5200.0,10,0,3,0,2.0
1,0.391962971,42,0,1.180577594,3150.0,16,0,2,0,2.0
0,0.0,48,1,0.18752142600000002,5833.0,7,0,0,0,3.0
1,0.043173460999999996,56,1,0.155514536,4333.0,9,0,1,0,1.0
0,0.004879805,53,0,0.001043115,2875.0,3,0,0,0,3.0
0,0.9999998999999999,63,0,0.034835463,30600.0,4,1,0,0,1.0
1,0.962025316,27,1,272.0,0.0,2,2,0,0,0.0
1,0.9999998999999999,28,2,0.666666667,2573.0,4,2,0,1,2.0
0,0.854836767,68,3,0.524298653,9053.0,5,0,2,1,0.0
1,0.9999998999999999,61,0,0.050619278,3713.0,2,0,0,0,0.0
0,0.391524476,67,0,0.60940919,8225.0,14,0,2,0,0.0
1,0.780217515,43,1,0.8882375929999999,2558.0,7,1,1,0,0.0
1,1.044711014,33,1,0.773572965,7900.0,7,0,1,0,3.0
0,0.06476128099999999,60,0,0.080881505,17333.0,5,0,1,0,3.0
1,0.9999998999999999,31,1,0.07601527200000001,2880.0,4,1,0,1,0.0
0,0.994768558,43,0,0.5901707620000001,2400.0,16,0,1,0,0.0
1,0.014523118,60,1,0.23838093,12500.0,8,0,2,0,0.0
1,0.41034358600000004,59,1,0.19779044899999998,2805.0,6,0,0,0,0.0
0,0.032635869,85,0,0.018890555,3334.0,6,0,0,0,0.0
0,0.764452657,61,1,0.33699478899999996,7100.0,8,0,1,0,0.0
0,0.0,31,0,0.263956007,6000.0,7,0,1,0,0.0
0,0.049761513,73,0,0.098319412,9936.0,7,0,1,0,0.0
1,0.967800716,42,0,0.419526385,22000.0,11,0,2,0,2.0
0,0.9999998999999999,49,0,0.13802383699999998,2600.0,1,0,0,0,0.0
0,0.13663726699999998,37,0,102.0,1.0,11,0,0,0,4.0
0,0.034216473,64,0,0.20479920000000001,6000.0,10,0,1,0,0.0
1,0.9999998999999999,50,0,0.00886382,13650.0,1,0,0,0,3.0
1,0.688101697,40,1,0.340296053,12159.0,16,0,2,1,2.0
0,0.14517096599999998,24,0,0.10205621599999999,5300.0,5,0,0,1,0.0
1,0.871114343,55,1,0.68097587,7500.0,7,0,2,0,0.0
0,0.07708810599999999,43,0,0.318096912,9100.0,9,0,2,0,2.0
0,0.020839606,54,0,0.233812242,5080.0,13,0,2,0,2.0
1,1.441860465,29,1,0.174920491,2200.0,5,2,0,0,0.0
1,0.781426897,41,1,0.337794186,6500.0,10,2,1,0,3.0
0,0.8166183379999999,54,0,0.12171957,4000.0,4,0,0,0,2.0
0,0.9999998999999999,49,0,0.34470076899999996,2990.0,3,2,0,2,3.0
1,0.227592467,32,0,0.310734463,20000.0,17,0,4,0,3.0
1,0.97031226,28,0,0.227908836,2500.0,8,0,0,0,1.0
0,0.065274151,72,0,1.225257854,12700.0,20,0,6,0,0.0
0,0.176504695,53,0,0.500328443,9133.0,27,0,2,0,2.0
0,0.522838173,35,0,0.28699295399999997,5250.0,6,0,2,0,0.0
1,0.9999998999999999,31,0,2.263435701,2083.0,6,1,2,0,0.0
0,0.119635566,54,0,0.302336165,6591.0,8,0,1,0,2.0
1,0.9066797940000001,37,0,0.454253914,5300.0,9,0,1,0,1.0
0,0.576586943,37,0,0.128341155,4900.0,3,0,0,0,0.0
1,0.024099584,55,0,0.398746456,6700.0,13,1,1,1,0.0
1,0.18657064399999998,55,0,0.13489340800000002,8161.0,7,0,1,0,2.0
0,0.0,39,0,0.35597359100000003,11056.0,7,0,2,0,2.0
1,0.9332617,41,3,0.43809279700000003,3900.0,12,1,0,1,5.0
0,0.07917821900000001,82,0,0.176964607,5000.0,3,0,1,0,0.0
0,0.46462197200000005,42,0,0.48596760200000005,15000.0,23,0,1,0,0.0
0,0.039356206,47,0,0.256293308,11400.0,6,0,1,0,1.0
0,0.565940907,37,0,0.554012064,5470.0,6,0,2,0,0.0
0,0.19931715,60,0,0.599675041,8000.0,16,0,2,0,0.0
1,0.0,50,0,0.004168246,7916.0,7,2,0,0,0.0
1,0.9999998999999999,39,0,0.23076923100000002,1000.0,0,0,0,0,2.0
1,0.9999998999999999,52,1,0.20037492199999998,4800.0,4,1,0,0,0.0
0,0.083190865,66,0,0.18252212399999998,12655.0,5,0,2,0,0.0
0,0.106294656,58,0,0.156892905,5200.0,10,0,1,1,0.0
0,0.7339362209999999,32,0,46.0,0.0,1,0,0,0,2.0
0,0.41079054299999995,27,0,0.17490283199999998,1800.0,5,0,0,0,0.0
1,0.9999998999999999,63,0,0.160550459,2833.0,1,1,0,0,0.0
1,0.325761018,54,2,1.680266445,1200.0,8,0,1,0,0.0
0,0.094631449,46,0,0.490438695,8000.0,17,0,3,0,2.0
0,0.320795143,26,0,0.09987515599999999,800.0,3,0,0,0,0.0
0,0.04995005,43,0,0.336319894,6026.0,5,0,1,0,0.0
0,0.323779147,36,0,0.138025954,5085.0,13,0,0,0,1.0
0,0.918204837,55,0,0.17366559,6500.0,7,0,0,0,0.0
0,0.00828532,56,0,0.10634789800000001,2425.0,3,0,0,0,0.0
0,0.5495141179999999,49,0,0.614882644,9500.0,12,0,2,0,2.0
1,0.9999998999999999,38,0,0.202499362,3920.0,7,1,0,1,1.0
0,0.008374791,60,0,0.032217748,7200.0,7,0,0,0,0.0
1,0.9999998999999999,42,98,0.0,7000.0,0,98,0,98,0.0
1,1.006997667,52,2,0.175149014,4361.0,5,0,0,2,7.0
0,0.022158142000000002,84,0,0.00749875,6000.0,8,0,0,0,0.0
0,0.13590776699999998,48,1,0.018406999,8800.0,8,0,0,0,1.0
0,0.039868541,73,0,0.002965492,11127.0,4,0,1,0,0.0
1,0.26790450899999996,25,0,0.04772475,2702.0,4,3,0,0,2.0
1,0.008911214,42,0,1.330143541,8150.0,11,0,5,0,1.0
1,0.484536819,38,3,0.43892684600000004,6000.0,5,0,1,0,2.0
0,0.001354751,68,0,0.21557431300000002,12083.0,6,0,2,0,0.0
1,1.71257485,35,0,0.058776489,2500.0,1,1,0,0,0.0
0,0.132896498,74,0,0.092988376,8000.0,20,0,0,0,1.0
1,0.9999998999999999,32,0,0.029307039,3650.0,0,1,0,0,1.0
1,0.42862432899999997,39,0,0.437810945,6833.0,10,2,1,0,0.0
1,0.9999998999999999,29,0,0.04914618900000001,2400.0,3,1,0,0,0.0
0,0.333385415,48,0,0.305173707,4000.0,9,0,0,0,0.0
0,0.050734989,60,0,0.09797822699999999,4500.0,6,0,0,0,0.0
0,0.317917827,54,0,0.634836516,10000.0,21,0,2,0,1.0
1,0.44826436799999997,60,2,0.46791443899999996,2617.0,11,0,1,1,0.0
0,0.9710024159999999,46,0,0.49811083100000003,1587.0,3,2,0,1,0.0
0,0.156314908,58,0,0.38684690200000005,6583.0,7,0,2,0,1.0
1,1.000234067,46,1,0.901263713,7200.0,12,0,2,0,1.0
1,0.33312196899999996,57,0,0.6412314170000001,7600.0,9,0,1,0,0.0
0,0.01165319,85,0,0.30045321199999997,3750.0,17,0,1,0,0.0
0,0.066647539,75,0,0.340726961,6987.0,26,0,0,0,1.0
1,0.683239059,47,5,0.716453047,7645.0,13,0,2,4,2.0
0,0.21303811399999997,63,0,1.083860759,1895.0,7,0,2,0,0.0
0,0.04398062900000001,82,0,0.008569796,5250.0,8,0,0,0,1.0
0,0.718909531,28,0,0.359157444,2800.0,7,0,0,0,0.0
0,0.828997315,24,0,0.114877025,3333.0,6,0,0,0,0.0
0,0.5430913820000001,58,0,0.36141063,7882.0,11,0,2,0,0.0
0,0.286812058,34,0,0.070103322,9000.0,8,0,0,0,0.0
1,0.0,41,0,0.852315954,4468.0,7,1,2,0,1.0
1,0.8141545109999999,50,1,0.297139683,3600.0,8,0,1,1,1.0
1,0.9999998999999999,52,1,0.245290273,2600.0,2,0,1,0,2.0
1,0.92979667,33,0,0.205322013,9657.0,9,0,1,0,2.0
1,0.070327757,51,0,0.27406486399999996,9650.0,11,0,2,0,0.0
1,0.584234391,60,4,0.661251615,5416.0,19,0,3,0,0.0
1,0.0016945679999999998,63,2,0.735754748,3000.0,18,0,1,0,0.0
0,0.0,32,0,0.41517784,6100.0,11,0,2,0,1.0
1,1.314581791,54,0,0.018006065,5275.0,3,0,0,0,0.0
0,0.21634201,25,0,0.026409707,1400.0,4,0,0,0,0.0
0,0.21454695699999998,82,0,2.105990783,650.0,19,0,1,0,0.0
1,1.136886735,51,4,0.14901690199999998,5797.0,6,2,0,0,1.0
0,0.005082995999999999,60,0,0.062120292,13167.0,26,0,1,0,2.0
1,0.9999998999999999,30,1,0.155211197,4000.0,2,1,0,0,0.0
1,0.21954562,55,0,1.9093506000000002,5250.0,18,0,6,0,0.0
1,0.213273837,60,0,0.580270425,5250.0,8,0,2,0,0.0
0,0.210091004,72,0,0.36899503,7243.0,12,0,1,0,0.0
1,0.0,33,1,0.096725819,4000.0,8,0,0,1,0.0
1,1.177646524,26,5,0.37602179799999996,1100.0,14,0,0,0,0.0
0,0.016455257,41,0,0.13701291300000001,8750.0,8,0,1,0,0.0
1,0.289963755,48,3,0.49359761399999996,5700.0,6,0,2,2,2.0
1,0.317241059,56,0,0.135793492,5500.0,11,0,0,0,1.0
0,0.024088354,75,0,0.36043992700000005,6000.0,8,0,1,0,0.0
1,0.9999998999999999,35,1,0.0,3600.0,4,0,0,0,0.0
0,0.0,25,0,0.578420467,898.0,3,0,0,0,0.0
0,0.035629915,48,0,0.024378631,10500.0,16,0,0,0,0.0
1,0.567843297,44,1,0.44810941299999996,2485.0,7,0,1,0,2.0
1,0.000888036,85,0,0.009998334000000001,6000.0,17,0,1,0,0.0
1,0.555238695,53,2,0.363873254,9593.0,9,1,1,2,1.0
0,0.39387160200000004,36,2,0.276134944,2400.0,5,0,0,1,1.0
0,0.680257749,29,0,0.23938031,2000.0,9,1,0,0,0.0
0,0.9999998999999999,32,0,0.011595362,2500.0,0,0,0,0,1.0
0,0.597828328,53,0,0.077496274,3354.0,3,0,0,0,0.0
1,0.99980695,33,1,0.12315074,2500.0,6,0,0,0,0.0
0,0.008776216,64,0,0.34129602700000006,7576.0,27,0,1,0,0.0
1,0.9999998999999999,27,2,0.45203148299999996,4700.0,9,0,0,0,0.0
0,0.0,22,0,0.0,929.0,2,0,0,0,0.0
0,0.8431304470000001,39,0,0.46258956799999995,6000.0,8,0,2,0,2.0
0,0.36866735799999995,55,0,0.548013681,3800.0,9,0,1,0,1.0
0,0.0,59,0,0.177930747,4793.0,5,0,1,0,1.0
0,0.936127745,30,0,0.023117776,3200.0,4,2,0,0,1.0
0,0.027394521,41,1,0.328467153,10000.0,7,0,1,0,2.0
0,0.0,31,0,1.091387245,1520.0,6,0,1,0,0.0
0,0.019555583,56,0,0.014860848000000001,3700.0,6,0,0,0,0.0
0,0.278626967,66,1,9.720399429,700.0,15,0,3,0,0.0
1,0.855749645,46,0,0.33634853200000003,5416.0,5,0,1,0,0.0
0,0.9999998999999999,39,1,0.116624615,3566.0,1,0,0,0,3.0
1,0.9534133920000001,78,0,0.647700418,5500.0,17,0,2,0,0.0
1,0.39885822299999996,39,0,0.492084653,6000.0,8,0,2,0,2.0
1,1.083405734,55,3,0.490218316,3526.0,10,0,1,1,1.0
1,0.928319955,27,0,0.204475125,4200.0,10,0,0,0,2.0
1,0.9999998999999999,40,0,0.084670051,4924.0,3,3,0,0,1.0
1,1.381546135,46,2,0.119017571,10300.0,7,1,1,0,2.0
1,0.9999998999999999,43,3,1.0243902440000001,5616.0,4,0,2,1,0.0
0,0.0,69,0,0.085947916,11250.0,9,0,1,0,1.0
0,0.023133611000000002,63,0,0.34121284700000004,10025.0,24,0,2,0,0.0
1,12.46274697,59,3,0.714788732,7667.0,9,1,1,2,0.0
1,0.0,33,1,0.20822622100000002,3500.0,5,0,0,0,4.0
1,0.015876765,61,2,0.159424154,3750.0,20,0,1,0,0.0
1,0.735627921,41,1,1.008330556,3000.0,4,0,2,0,0.0
0,0.47318943399999996,61,0,0.532340339,4900.0,9,0,2,0,1.0
1,0.149314411,36,0,0.5583203729999999,4500.0,9,0,3,0,0.0
0,0.026006616,77,0,0.30671341399999996,7700.0,8,0,3,0,1.0
1,0.0,42,0,0.261736853,4962.0,3,0,1,0,0.0
1,0.662001064,35,0,2428.0,0.0,17,0,0,0,3.0
1,0.289835888,49,1,0.423322085,2666.0,8,0,0,0,0.0
0,0.119887435,49,0,0.46860418600000003,7500.0,10,0,2,0,2.0
0,0.307106244,35,0,0.401839264,2500.0,12,0,0,0,1.0
0,0.740303597,63,3,0.093162496,8350.0,13,1,0,0,0.0
1,0.804884832,37,2,0.322413104,5005.0,23,0,0,0,2.0
0,0.22012599600000002,58,0,0.141327623,1400.0,2,0,0,0,0.0
0,0.002142796,68,0,0.050550747,5083.0,3,0,0,0,0.0
0,0.33997384799999997,35,0,0.104097236,5100.0,4,0,0,0,4.0
0,0.06284685799999999,30,0,0.0035234740000000004,10500.0,1,0,0,0,0.0
1,0.6507179820000001,41,0,0.928714191,1500.0,13,0,2,0,0.0
0,0.019959743999999998,64,0,0.090119368,16000.0,13,0,1,0,1.0
1,0.332846253,36,0,0.7566898390000001,10500.0,23,0,3,0,1.0
0,0.5931843000000001,37,0,0.398084638,7726.0,8,0,1,0,3.0
0,0.035763475,69,0,0.200508998,5500.0,9,0,0,0,1.0
0,0.566744834,67,0,0.553423088,3490.0,15,0,1,0,1.0
0,0.0,59,0,0.114118118,7500.0,5,0,2,0,0.0
1,0.560982576,56,0,2.8540972680000003,1500.0,8,0,3,0,0.0
1,0.464535465,26,0,0.117952819,2500.0,2,1,0,1,0.0
1,0.9202657809999999,46,2,0.053035724000000006,57300.0,4,2,2,1,2.0
1,0.04627330599999999,42,0,0.313894808,8916.0,5,1,2,0,1.0
0,0.0018665420000000001,65,0,0.0,2902.0,4,0,0,0,0.0
1,1.095182139,38,0,0.12470495699999999,5083.0,4,0,0,1,4.0
1,0.42781471299999996,52,0,0.26114777,5000.0,10,1,2,0,0.0
1,0.21284215899999998,41,0,0.34807243600000004,9000.0,8,0,1,0,0.0
1,0.921790096,82,0,1.144146685,7089.0,14,0,2,0,0.0
1,1.0622153090000002,45,3,2.030193961,5000.0,14,0,4,1,1.0
1,0.43501920899999996,48,0,0.575395915,4356.0,23,0,0,0,2.0
0,0.17133273100000002,49,0,0.155684287,9666.0,2,0,1,0,2.0
1,0.71058788,32,0,0.233023095,2900.0,4,0,0,0,3.0
1,0.259718167,41,0,0.425661914,5400.0,11,0,1,0,1.0
1,0.972352634,39,4,0.482622716,2790.0,10,0,0,1,0.0
0,0.977513678,36,0,0.698366252,4100.0,13,0,2,0,0.0
0,0.062640265,54,1,0.298245614,2507.0,6,0,1,0,1.0
1,0.31534221,75,1,0.530747588,4975.0,12,0,3,0,0.0
1,0.35067107700000005,58,0,0.41052786399999996,6800.0,9,0,5,0,0.0
1,1.024337245,31,0,0.541675595,4666.0,10,0,2,0,1.0
0,0.015232826000000001,49,0,0.29494733100000003,5600.0,4,0,1,0,0.0
1,1.135552064,41,2,0.845887215,7500.0,12,0,4,1,0.0
0,0.138243331,50,1,1.058811998,5100.0,11,0,3,0,0.0
0,0.255078593,74,1,0.32988481199999997,9375.0,14,0,2,0,0.0
0,0.099426567,40,0,0.007749031,8000.0,4,0,0,0,3.0
0,0.830927063,45,1,0.388528328,5700.0,10,0,1,1,0.0
0,0.10327587099999999,39,0,0.22450728399999997,3500.0,7,0,1,0,4.0
0,0.039553753,33,0,0.23582489899999998,8200.0,12,0,1,0,4.0
1,0.0,34,0,0.358230428,8340.0,11,0,3,0,0.0
1,1.171016102,46,3,0.285428643,4000.0,3,0,1,3,7.0
0,0.061547908,42,0,0.06566317599999999,4583.0,6,0,0,0,1.0
1,0.0,39,0,0.027339477999999997,6400.0,3,0,0,0,0.0
1,0.9617593059999999,55,2,0.367873723,5384.0,7,0,1,1,2.0
1,0.025892468999999998,38,0,74.5,1.0,13,0,0,0,2.0
1,0.709399916,53,1,0.421646268,8333.0,10,1,1,0,1.0
1,0.89010697,46,3,0.9863612970000001,3885.0,12,0,3,4,3.0
1,0.710697039,52,0,1.1807549179999999,3761.0,11,0,2,0,2.0
0,0.25497897,56,0,0.18251569399999998,4300.0,6,0,0,0,1.0
1,0.235062839,47,1,0.382231405,6291.0,5,0,1,0,3.0
0,0.019002988999999998,65,0,0.45711477,4068.0,10,0,1,0,1.0
0,0.215355782,42,0,0.44914063299999996,9250.0,13,0,3,0,2.0
1,0.0,42,1,0.37822529899999996,3177.0,7,1,2,1,2.0
1,0.207487113,35,0,0.9411123229999999,2750.0,11,0,2,0,1.0
1,1.3554817280000002,28,1,0.012108981000000001,990.0,1,1,0,0,2.0
0,0.102746535,70,0,0.223490943,19266.0,15,0,2,0,1.0
0,0.057080531,27,0,0.002646281,3400.0,2,0,0,0,0.0
1,0.7620345140000001,63,0,0.096063859,3632.0,4,0,0,1,0.0
1,0.678054878,43,1,0.146118721,4598.0,8,0,0,1,0.0
1,1.311352682,62,1,0.214431309,4905.0,3,3,0,0,0.0
0,0.364929615,30,0,0.319851577,2694.0,4,0,0,0,0.0
1,0.562510077,37,3,0.42564896,5816.0,14,0,1,0,1.0
1,0.050542925999999995,71,1,0.18494220600000003,3200.0,7,0,0,0,0.0
0,0.07140110200000001,58,0,0.509324009,857.0,6,0,0,0,0.0
1,0.733885463,49,2,0.369223765,8785.0,20,0,2,0,2.0
1,1.090727285,42,0,0.22555488899999998,3333.0,8,0,0,0,0.0
1,0.838265099,55,4,0.598642435,13700.0,22,0,3,0,2.0
0,0.0028942620000000003,53,0,0.14777448099999999,5054.0,7,0,0,0,1.0
1,0.9999998999999999,45,0,0.357910522,4000.0,6,6,0,1,2.0
0,0.19867375399999998,44,0,2.699720112,2500.0,13,0,3,0,0.0
0,0.920431827,55,0,0.166117565,5766.0,7,0,0,0,0.0
1,1.0905397959999998,59,1,0.840594394,2960.0,15,1,1,2,0.0
0,0.052147498,50,1,0.491637631,2869.0,6,0,1,0,1.0
1,0.39922868200000006,42,1,0.37600585200000003,4100.0,10,0,1,0,0.0
0,0.446817718,37,1,0.258587071,6666.0,12,0,1,0,2.0
0,0.9887812340000001,33,0,0.23088455800000002,2000.0,3,0,0,0,0.0
1,0.078897861,48,3,1.152090428,13800.0,13,0,6,0,2.0
0,0.9880024,41,4,0.350025725,5830.0,9,0,2,0,3.0
1,0.294225433,46,0,0.234307299,9000.0,10,0,1,0,0.0
0,0.961399592,47,0,0.528651612,7660.0,9,0,1,0,1.0
0,0.189967652,66,0,0.630073985,5000.0,13,0,2,0,0.0
0,0.0,33,0,0.42946012,4500.0,10,0,1,0,0.0
0,0.9999998999999999,24,0,0.40542469700000006,1400.0,2,0,0,0,0.0
1,1.029362572,32,0,0.18605218199999998,4100.0,5,6,0,0,3.0
1,0.534616346,41,0,0.051985147,3500.0,3,0,0,0,0.0
0,0.031034246,56,0,0.199175052,16000.0,9,0,2,0,2.0
1,0.067296896,66,1,0.15310586199999998,8000.0,25,0,0,1,0.0
0,0.807885477,48,0,0.563361254,3700.0,12,0,1,0,4.0
1,0.539551166,49,1,0.35443407200000004,10283.0,8,0,1,0,0.0
1,0.924839097,40,6,0.659425912,7733.0,24,1,4,2,2.0
1,1.024519049,54,1,0.654676259,3196.0,6,0,1,0,1.0
0,0.049443275999999994,77,0,0.0303269,5077.0,13,0,0,0,0.0
0,0.019419516,77,1,0.06814935700000001,4900.0,13,0,0,0,0.0
1,0.788525125,78,3,0.953835474,2880.0,12,3,1,1,0.0
1,0.063536942,35,0,0.273398149,8536.0,12,0,2,0,3.0
1,0.872142014,40,0,0.18011712600000002,7000.0,7,1,0,0,3.0
0,0.664163203,47,0,0.21068946600000002,20000.0,8,0,1,0,0.0
1,1.070673787,45,0,0.558319871,3094.0,6,0,0,0,0.0
1,0.814226925,45,2,0.251772405,5500.0,4,3,0,3,3.0
0,0.007125930999999999,59,0,0.10723759,5277.0,11,0,1,0,0.0
0,0.110200869,49,0,0.024210981,4625.0,3,0,0,0,1.0
1,0.9999998999999999,42,0,0.392871287,5049.0,4,2,2,0,2.0
0,0.42522797100000004,52,0,0.533878107,5873.0,11,0,3,0,1.0
0,0.49797713,59,0,0.568069109,6250.0,15,0,1,0,2.0
1,0.45988202799999994,58,3,1.181818182,4300.0,10,1,2,3,0.0
0,0.188269197,66,0,0.48815997200000005,5700.0,16,0,1,0,0.0
0,0.435946614,52,0,0.406299475,12000.0,14,0,2,0,0.0
1,0.9999998999999999,65,0,0.0,4000.0,0,0,0,0,0.0
1,0.9999998999999999,51,1,0.440529289,6725.0,8,6,1,1,2.0
1,0.511395442,30,0,0.205544287,1478.0,2,0,0,0,0.0
1,0.9999998999999999,62,0,0.051260737,3608.0,1,3,0,1,1.0
1,0.49931246,69,0,0.19932668899999997,30000.0,21,0,3,1,1.0
1,0.8810651509999999,46,3,1.1035631890000002,3900.0,11,1,2,1,3.0
1,0.0,33,1,0.130345031,3390.0,2,0,0,1,0.0
1,0.9999998999999999,49,1,0.290177456,4000.0,4,1,1,0,3.0
1,0.17592001699999998,40,0,0.17095399100000003,6802.0,8,0,1,0,0.0
0,0.325715584,60,1,0.30373876899999996,10350.0,8,0,1,0,0.0
1,0.9999998999999999,31,0,0.078854025,3664.0,4,2,0,1,2.0
0,0.034474037,61,0,0.006094658,10500.0,8,0,0,0,0.0
1,0.0,47,2,0.837223043,3384.0,4,1,1,1,3.0
0,0.002479934,61,0,0.260132814,4366.0,3,0,1,0,1.0
0,0.419715024,42,0,0.48421654,7000.0,9,0,2,0,0.0
0,0.5539290579999999,39,0,0.129269658,12500.0,8,0,0,0,0.0
0,0.9999998999999999,57,0,0.020638504,3100.0,8,0,0,0,0.0
1,0.712340227,51,0,0.638002109,10430.0,14,1,3,0,3.0
0,0.011923671,51,0,0.41067665700000006,8541.0,9,0,3,0,0.0
1,0.9999998999999999,65,0,0.0,11558.0,1,0,0,0,0.0
0,0.614002046,62,0,1.753781951,1916.0,17,0,1,0,0.0
1,0.5272480589999999,42,0,0.459423429,6000.0,6,0,2,0,2.0
0,0.518202556,47,0,0.467588735,6000.0,7,0,2,0,3.0
1,0.9999998999999999,54,2,0.558675445,5163.0,6,1,0,0,1.0
0,0.023990404,30,0,0.466133467,4000.0,4,0,1,0,0.0
1,1.009462759,30,2,0.570130264,3300.0,11,5,0,2,4.0
0,0.644710579,24,1,0.090808109,3600.0,3,0,0,0,2.0
0,0.17328825,48,1,0.5916544460000001,7500.0,14,0,2,0,0.0
0,0.054581059,79,0,0.070985803,5000.0,3,0,1,0,0.0
0,0.01623935,82,0,0.053407351,5223.0,3,0,0,0,0.0
1,1.020020625,44,1,0.573895655,5500.0,10,0,1,1,0.0
1,0.970913186,57,0,0.698602794,3506.0,10,0,2,0,0.0
1,0.574031553,44,1,0.222519455,4111.0,7,0,0,1,1.0
0,0.34669892799999996,60,0,0.6998750220000001,5600.0,14,0,2,0,0.0
0,0.09374531300000001,47,0,56.0,0.0,1,0,0,0,2.0
0,0.030052572000000003,84,0,0.048780488,2500.0,13,0,1,0,0.0
1,0.373253493,53,0,3.52529669,1600.0,6,3,2,0,0.0
1,0.554076539,54,0,0.002999,3000.0,2,0,0,0,0.0
0,0.041660897999999995,67,1,1.24910481,10332.0,11,0,5,0,0.0
0,0.011847817,54,0,1.5956383459999999,2200.0,16,0,3,0,3.0
1,0.11458374199999999,61,0,0.220977902,10000.0,11,0,1,0,0.0
1,1.0920913140000001,42,3,0.564477714,8816.0,16,2,2,0,0.0
0,0.213603453,52,0,0.24745581100000003,5600.0,9,0,2,0,3.0
0,0.162165839,33,0,0.6139365920000001,9083.0,12,0,6,0,1.0
0,0.017313375,54,0,0.059470265,2000.0,10,0,0,0,2.0
1,0.008366493000000001,26,0,0.120399818,2200.0,9,0,0,0,0.0
0,0.312157475,65,0,0.23824888800000002,11466.0,13,0,1,0,1.0
1,0.9999998999999999,28,0,0.29199549,2660.0,7,4,0,1,0.0
1,0.5469537520000001,32,0,0.276059565,6110.0,5,0,1,0,2.0
0,0.39162998600000004,50,0,0.595613369,10531.0,11,0,3,0,0.0
0,0.831287137,42,0,0.9703564290000001,8500.0,8,0,4,0,3.0
1,0.0,63,0,0.130775466,3700.0,9,0,0,0,0.0
1,0.9999998999999999,30,1,0.146083614,2080.0,1,0,0,0,0.0
1,0.9999998999999999,42,0,0.0,3660.0,0,0,0,0,1.0
0,0.016188934,69,0,0.19573459699999998,2109.0,5,0,0,0,0.0
1,1.240644412,38,1,0.63727798,4672.0,15,0,2,0,2.0
0,0.476738351,47,0,0.520031268,15350.0,13,0,3,0,4.0
0,0.313889387,59,0,0.316701138,3867.0,5,0,1,0,0.0
0,0.04738388599999999,52,0,0.33961725200000004,3500.0,14,0,0,0,0.0
1,0.908836966,52,1,0.868648305,11000.0,13,0,3,0,4.0
1,1.0637936209999999,46,2,0.122292569,3000.0,2,1,0,1,0.0
0,0.16784978,41,1,0.632466709,7884.0,9,0,2,0,3.0
1,0.06873570400000001,66,0,0.232167963,10668.0,16,0,0,0,1.0
0,0.451888995,39,0,0.565572405,6000.0,16,0,1,0,0.0
1,0.093214399,47,0,0.339704451,11300.0,14,0,3,0,3.0
0,0.14669333,31,0,0.01244168,4500.0,5,0,0,0,0.0
1,0.194069976,57,0,0.176621571,18700.0,16,0,2,0,3.0
1,0.9999998999999999,47,0,0.5028323889999999,3000.0,6,0,2,0,1.0
